Source Destination StartTime EndTime Duration
65 7 1229286600 1229290500 3900
65 7 1229293200 1229297100 3900
65 7 1229262300 1229266200 3900
65 3 1229288700 1229298600 9900
65 7 1229259300 1229263200 3900
65 109 1229271600 1229285460 13860
65 46 1229280600 1229290140 9540
65 49 1229256000 1229268840 12840
65 49 1229275800 1229289240 13440
65 49 1229288100 1229301480 13380
65 170 1229291400 1229302500 11100
65 20 1229284200 1229292900 8700
65 32 1229295000 1229309160 14160
65 47 1229269980 1229284380 14400
65 31 1229251800 1229255700 3900
65 47 1229291460 1229305560 14100
65 31 1229293800 1229297340 3540
65 31 1229260440 1229263680 3240
65 31 1229274180 1229277600 3420
65 31 1229264700 1229268000 3300
65 31 1229253720 1229257380 3660
65 31 1229285700 1229289300 3600
65 31 1229283600 1229287080 3480
65 31 1229268180 1229271780 3600
65 31 1229256600 1229260200 3600
153 47 1229266980 1229274300 7320
153 31 1229282400 1229292120 9720
153 4 1229263260 1229266980 3720
153 4 1229277000 1229281020 4020
153 4 1229268900 1229272800 3900
153 4 1229248200 1229252100 3900
153 4 1229290620 1229294700 4080
153 4 1229283600 1229287320 3720
153 34 1229247600 1229257500 9900
153 5 1229256540 1229262780 6240
153 5 1229281020 1229287380 6360
156 48 1229274000 1229280840 6840
156 48 1229245800 1229253240 7440
156 3 1229245200 1229253240 8040
156 3 1229286060 1229294100 8040
156 4 1229278800 1229287440 8640
156 5 1229245500 1229251980 6480
156 5 1229281440 1229287560 6120
171 48 1229247600 1229252580 4980
171 3 1229271000 1229274300 3300
171 3 1229265300 1229268600 3300
171 3 1229288100 1229291700 3600
171 3 1229245800 1229249400 3600
171 5 1229265840 1229269620 3780
171 5 1229291760 1229295180 3420
171 5 1229252520 1229256480 3960
103 72 1229276400 1229286000 9600
103 10 1229280900 1229285400 4500
103 10 1229251500 1229256000 4500
103 10 1229286600 1229291100 4500
103 10 1229272500 1229276700 4200
103 10 1229255100 1229259300 4200
103 10 1229265900 1229270100 4200
103 15 1229267700 1229289900 22200
103 20 1229269800 1229281200 11400
103 20 1229252400 1229263200 10800
103 20 1229283900 1229294700 10800
103 21 1229288700 1229298900 10200
103 21 1229263500 1229272800 9300
103 29 1229260200 1229271600 11400
103 29 1229275800 1229287200 11400
103 47 1229279280 1229284800 5520
103 1 1229287500 1229294400 6900
103 1 1229258400 1229265900 7500
103 2 1229284980 1229292720 7740
103 5 1229282280 1229290200 7920
103 5 1229268420 1229276580 8160
103 48 1229271900 1229280300 8400
103 3 1229266620 1229275980 9360
103 3 1229257200 1229266560 9360
103 3 1229249460 1229258940 9480
103 33 1229293020 1229298240 5220
103 3 1229286420 1229296200 9780
103 33 1229275980 1229281500 5520
103 33 1229260500 1229265660 5160
103 2 1229253300 1229261400 8100
103 2 1229292600 1229300400 7800
103 2 1229260500 1229268420 7920
103 2 1229247360 1229255460 8100
103 110 1229292000 1229296800 4800
103 110 1229266800 1229271600 4800
103 50 1229286300 1229290800 4500
103 50 1229249700 1229254680 4980
103 4 1229281200 1229291160 9960
103 4 1229268900 1229278680 9780
103 48 1229244900 1229253300 8400
103 48 1229287200 1229295240 8040
103 4 1229257800 1229267520 9720
103 46 1229276700 1229288700 12000
103 20 1229248800 1229259840 11040
103 20 1229274600 1229285760 11160
103 29 1229251200 1229262840 11640
103 85 1229248800 1229260260 11460
103 4 1229249400 1229259420 10020
103 4 1229277540 1229287200 9660
103 4 1229287800 1229297760 9960
103 3 1229282400 1229292300 9900
103 3 1229271900 1229281800 9900
103 3 1229251200 1229260800 9600
103 81 1229248500 1229255100 6600
103 81 1229265000 1229271600 6600
103 81 1229286900 1229293500 6600
103 34 1229286900 1229298240 11340
103 34 1229252400 1229263560 11160
103 5 1229256000 1229263440 7440
103 97 1229288100 1229297280 9180
103 7 1229248800 1229264100 15300
103 7 1229271900 1229286900 15000
103 83 1229253000 1229266500 13500
103 80 1229245200 1229256600 11400
103 7 1229287800 1229303100 15300
57 41 1229289600 1229293920 4320
57 41 1229313000 1229317140 4140
172 24 1229293500 1229299080 5580
172 24 1229280000 1229285460 5460
172 24 1229257500 1229263080 5580
172 16 1229270160 1229273700 3540
172 32 1229298360 1229302800 4440
172 32 1229256180 1229261400 5220
172 16 1229295240 1229298060 2820
172 16 1229284020 1229286840 2820
172 12 1229256000 1229264820 8820
173 5 1229246580 1229252520 5940
173 5 1229284800 1229290500 5700
174 47 1229246400 1229252400 6000
174 47 1229272200 1229279580 7380
174 49 1229245200 1229251500 6300
174 109 1229268060 1229272140 4080
174 109 1229281620 1229286000 4380
174 49 1229272500 1229278080 5580
174 5 1229281500 1229290800 9300
174 5 1229254200 1229263620 9420
66 72 1229286000 1229289300 3300
66 72 1229261100 1229264100 3000
66 10 1229270700 1229277600 6900
66 10 1229257500 1229264100 6600
66 10 1229291400 1229298300 6900
66 11 1229266200 1229273100 6900
66 11 1229293800 1229300700 6900
66 11 1229258100 1229265000 6900
66 14 1229263500 1229270400 6900
66 14 1229292000 1229298900 6900
66 77 1229278800 1229283000 4200
66 15 1229252400 1229267700 15300
66 20 1229272200 1229277600 5400
66 20 1229252700 1229258100 5400
66 20 1229298900 1229304300 5400
66 21 1229281500 1229288100 6600
66 95 1229297400 1229301600 4200
66 95 1229254200 1229258400 4200
66 95 1229270400 1229274600 4200
66 24 1229275800 1229290200 14400
66 90 1229293500 1229297700 4200
66 90 1229255100 1229259300 4200
66 28 1229277900 1229282700 4800
66 29 1229261100 1229265900 4800
66 29 1229275200 1229280000 4800
66 29 1229297100 1229301900 4800
66 31 1229256900 1229263680 6780
66 31 1229291400 1229298600 7200
66 31 1229283300 1229290200 6900
66 31 1229271600 1229278380 6780
66 31 1229279700 1229286720 7020
66 47 1229287200 1229297220 10020
66 31 1229248800 1229255820 7020
66 2 1229256960 1229261760 4800
66 2 1229271300 1229276040 4740
66 2 1229288460 1229293680 5220
66 2 1229264700 1229269500 4800
66 3 1229289060 1229296740 7680
66 3 1229250480 1229258280 7800
66 48 1229268600 1229274600 6000
66 79 1229290200 1229299740 9540
66 48 1229286000 1229291640 5640
66 48 1229253300 1229259120 5820
66 3 1229260020 1229267820 7800
66 12 1229281440 1229292540 11100
66 4 1229251200 1229254680 3480
66 4 1229286480 1229290020 3540
66 4 1229274720 1229278140 3420
66 4 1229282400 1229286000 3600
66 4 1229261100 1229264640 3540
66 4 1229295300 1229299140 3840
66 4 1229255100 1229259420 4320
66 4 1229266200 1229269740 3540
66 105 1229269380 1229273100 3720
66 5 1229266200 1229273640 7440
66 105 1229286180 1229289900 3720
66 4 1229289900 1229293500 3600
66 7 1229268000 1229276100 8100
66 7 1229252100 1229259600 7500
66 7 1229290200 1229298000 7800
175 27 1229258400 1229263560 5160
175 27 1229272740 1229277600 4860
175 27 1229277840 1229282700 4860
175 27 1229293200 1229298060 4860
175 27 1229254200 1229259360 5160
175 12 1229291640 1229296740 5100
175 12 1229267880 1229272980 5100
175 12 1229279880 1229285160 5280
175 12 1229252820 1229258100 5280
175 34 1229278500 1229285580 7080
176 12 1229286420 1229292300 5880
176 12 1229274840 1229280720 5880
176 12 1229250300 1229256540 6240
176 34 1229256300 1229261160 4860
176 34 1229275680 1229280480 4800
158 4 1229267400 1229273760 6360
158 4 1229277060 1229283360 6300
158 4 1229289900 1229296260 6360
158 4 1229248800 1229255640 6840
158 4 1229250600 1229256480 5880
158 4 1229271960 1229277780 5820
158 4 1229294400 1229300340 5940
158 20 1229266740 1229275080 8340
158 7 1229282700 1229290200 7500
158 3 1229249400 1229252400 3000
158 3 1229286600 1229290200 3600
158 3 1229262000 1229265000 3000
72 65 1229259900 1229268300 8400
72 65 1229291700 1229300100 8400
72 103 1229297700 1229305800 8100
72 66 1229261700 1229264700 3000
72 66 1229289600 1229292600 3000
72 10 1229276700 1229282400 5700
72 10 1229293500 1229299500 6000
72 10 1229282400 1229288400 6000
72 10 1229267100 1229273100 6000
72 10 1229303400 1229309100 5700
72 10 1229257500 1229263500 6000
72 1 1229261700 1229266800 5100
72 1 1229298300 1229303400 5100
72 87 1229300100 1229304300 4200
72 87 1229264400 1229268600 4200
72 12 1229288400 1229299200 10800
72 12 1229274300 1229285100 10800
72 5 1229295600 1229301000 5400
72 5 1229262300 1229267700 5400
72 46 1229261100 1229268900 7800
72 46 1229294400 1229301900 7500
72 14 1229273400 1229281200 7800
72 14 1229287800 1229295600 7800
72 14 1229299200 1229306700 7500
72 14 1229257200 1229265000 7800
72 77 1229280000 1229285100 5100
72 77 1229265300 1229270400 5100
72 77 1229255100 1229260200 5100
72 15 1229260500 1229275800 15300
72 15 1229278800 1229294100 15300
72 15 1229292300 1229307600 15300
72 16 1229273100 1229290200 17100
72 16 1229294700 1229311800 17100
72 19 1229265600 1229271900 6300
72 19 1229281800 1229287800 6000
72 20 1229254500 1229261100 6600
72 20 1229278500 1229284800 6300
72 20 1229263200 1229269500 6300
72 20 1229290200 1229296500 6300
72 21 1229258700 1229263800 5100
72 21 1229286900 1229292000 5100
72 21 1229265300 1229270400 5100
72 21 1229274300 1229279400 5100
72 21 1229281500 1229286600 5100
72 21 1229293200 1229298600 5400
72 21 1229254500 1229259600 5100
72 95 1229257500 1229262600 5100
72 95 1229270100 1229275500 5400
72 95 1229283900 1229289300 5400
72 22 1229289000 1229307300 18300
72 106 1229259600 1229275800 16200
72 93 1229298000 1229304900 6900
72 50 1229288100 1229295000 6900
72 50 1229265600 1229272500 6900
72 24 1229277900 1229292000 14100
72 24 1229258100 1229272500 14400
72 135 1229297100 1229304900 7800
72 81 1229280000 1229284800 4800
72 81 1229292600 1229297400 4800
72 81 1229269200 1229274000 4800
72 81 1229259600 1229264700 5100
72 25 1229295900 1229312100 16200
72 75 1229283900 1229292900 9000
72 75 1229256300 1229265300 9000
72 26 1229291100 1229309400 18300
72 29 1229277300 1229283600 6300
72 29 1229255700 1229262300 6600
72 29 1229302200 1229308200 6000
72 29 1229263500 1229269800 6300
72 29 1229286600 1229292900 6300
72 31 1229248800 1229257500 8700
72 47 1229261700 1229269500 7800
72 31 1229289300 1229297520 8220
72 31 1229267700 1229275620 7920
72 47 1229271480 1229280600 9120
72 31 1229257200 1229265420 8220
72 31 1229271300 1229279280 7980
72 47 1229251500 1229259420 7920
72 47 1229287500 1229296620 9120
72 47 1229297580 1229306400 8820
72 31 1229280300 1229288340 8040
72 47 1229280000 1229288400 8400
72 2 1229250000 1229254440 4440
72 2 1229279700 1229284320 4620
72 2 1229267700 1229272200 4500
72 33 1229293380 1229299620 6240
72 5 1229282400 1229288760 6360
72 5 1229288580 1229294700 6120
72 48 1229248500 1229253180 4680
72 48 1229277000 1229281200 4200
72 49 1229268960 1229277360 8400
72 49 1229252400 1229261160 8760
72 71 1229282280 1229287860 5580
72 71 1229299320 1229304900 5580
72 4 1229251200 1229255280 4080
72 12 1229257500 1229268240 10740
72 12 1229282100 1229292480 10380
72 3 1229279520 1229285700 6180
72 3 1229248800 1229255220 6420
72 2 1229274000 1229278200 4200
72 2 1229290680 1229295000 4320
72 2 1229295600 1229300040 4440
72 2 1229256000 1229260440 4440
72 4 1229284500 1229288760 4260
72 4 1229288820 1229293200 4380
72 4 1229268900 1229272800 3900
72 4 1229273400 1229277660 4260
72 12 1229282100 1229292600 10500
72 12 1229248800 1229259300 10500
72 12 1229295900 1229306340 10440
72 3 1229249400 1229256000 6600
72 3 1229260800 1229266800 6000
72 3 1229265300 1229271000 5700
72 3 1229294400 1229300700 6300
72 3 1229289000 1229295000 6000
72 3 1229274600 1229280600 6000
72 3 1229284200 1229290500 6300
72 110 1229262900 1229268600 5700
72 110 1229272200 1229277900 5700
72 110 1229286600 1229291940 5340
72 110 1229294700 1229300400 5700
72 34 1229292720 1229301000 8280
72 5 1229264100 1229270280 6180
72 34 1229268180 1229276700 8520
72 5 1229274300 1229280480 6180
72 105 1229286660 1229290500 3840
72 105 1229269680 1229273520 3840
72 4 1229293680 1229297820 4140
72 4 1229260800 1229264880 4080
72 4 1229265600 1229269800 4200
72 7 1229280600 1229288400 7800
72 7 1229262300 1229270400 8100
72 80 1229277300 1229285100 7800
72 79 1229254800 1229262600 7800
72 7 1229253300 1229261400 8100
72 7 1229258400 1229266500 8100
72 16 1229294700 1229310900 16200
72 7 1229286900 1229295000 8100
72 7 1229295900 1229304000 8100
72 79 1229291700 1229299140 7440
72 7 1229272500 1229280300 7800
72 79 1229266800 1229274600 7800
72 80 1229249700 1229257800 8100
177 178 1229268900 1229272800 3900
177 178 1229305800 1229309700 3900
177 178 1229288100 1229292000 3900
177 15 1229284800 1229290800 6000
177 15 1229256600 1229262900 6300
177 22 1229283000 1229289300 6300
177 22 1229262600 1229268900 6300
177 23 1229271900 1229276400 4500
177 23 1229292600 1229297100 4500
177 179 1229280900 1229284800 3900
177 179 1229262300 1229266500 4200
177 179 1229298600 1229303100 4500
177 26 1229275500 1229280900 5400
177 26 1229298300 1229303700 5400
177 27 1229287800 1229291400 3600
177 27 1229271600 1229275200 3600
177 27 1229254800 1229258760 3960
177 27 1229272500 1229276580 4080
177 27 1229285160 1229289060 3900
177 27 1229292900 1229297040 4140
177 27 1229298900 1229303160 4260
177 27 1229277600 1229281620 4020
177 3 1229259660 1229271300 11640
177 3 1229270760 1229282400 11640
177 12 1229296500 1229302800 6300
177 32 1229294040 1229300460 6420
177 32 1229252460 1229258940 6480
177 32 1229268480 1229275080 6600
177 32 1229282460 1229288880 6420
177 32 1229302080 1229308500 6420
177 16 1229280540 1229288640 8100
177 16 1229298720 1229306520 7800
177 12 1229277900 1229284260 6360
177 12 1229262240 1229268900 6660
177 12 1229257380 1229263800 6420
177 12 1229286420 1229292960 6540
177 24 1229281500 1229288640 7140
177 27 1229258400 1229262720 4320
177 12 1229258700 1229265120 6420
177 34 1229259600 1229269740 10140
177 34 1229280000 1229289960 9960
109 47 1229278260 1229284740 6480
109 47 1229286900 1229293440 6540
109 1 1229257800 1229265600 7800
109 81 1229248800 1229257320 8520
109 50 1229257800 1229263980 6180
109 50 1229268600 1229274360 5760
109 50 1229275800 1229282100 6300
109 50 1229286600 1229293800 7200
109 49 1229288400 1229294520 6120
109 110 1229255100 1229261460 6360
109 110 1229262300 1229268780 6480
109 110 1229269500 1229275800 6300
109 110 1229276700 1229283000 6300
109 110 1229283600 1229290200 6600
109 110 1229291100 1229297880 6780
109 174 1229275800 1229279820 4020
109 81 1229281200 1229289660 8460
109 81 1229291700 1229300220 8520
109 49 1229246100 1229251740 5640
109 174 1229262300 1229266260 3960
109 49 1229256000 1229261220 5220
109 49 1229260800 1229265600 4800
109 49 1229281200 1229286540 5340
109 10 1229253000 1229259300 6300
109 10 1229263800 1229270040 6240
109 10 1229271000 1229277240 6240
109 10 1229278200 1229284620 6420
109 10 1229285400 1229291700 6300
109 10 1229292600 1229298840 6240
109 48 1229287200 1229295960 8760
109 16 1229288460 1229312160 23700
109 32 1229245200 1229270040 24840
109 32 1229252700 1229277540 24840
109 32 1229288160 1229312580 24420
109 32 1229276820 1229301000 24180
109 33 1229245200 1229251680 6480
109 12 1229249160 1229266200 17040
109 12 1229287440 1229304480 17040
109 3 1229248800 1229259060 10260
109 3 1229270340 1229280600 10260
109 3 1229259360 1229269620 10260
109 3 1229266920 1229277420 10500
109 3 1229281260 1229291400 10140
109 3 1229286360 1229296500 10140
109 3 1229291220 1229301840 10620
109 12 1229262120 1229279160 17040
109 12 1229275860 1229292900 17040
109 33 1229276160 1229282340 6180
109 33 1229292540 1229298720 6180
109 3 1229255700 1229265960 10260
109 33 1229257500 1229263860 6360
109 2 1229276100 1229284980 8880
109 2 1229252400 1229261220 8820
109 2 1229245800 1229254380 8580
109 2 1229263500 1229272260 8760
109 2 1229269500 1229278380 8880
109 2 1229282700 1229291460 8760
109 2 1229258400 1229266980 8580
109 2 1229289900 1229298960 9060
109 110 1229252400 1229258280 5880
109 110 1229256000 1229261880 5880
109 110 1229259600 1229265240 5640
109 110 1229263200 1229268720 5520
109 110 1229266800 1229272560 5760
109 110 1229270400 1229275620 5220
109 110 1229274000 1229279580 5580
109 110 1229277600 1229283240 5640
109 110 1229281200 1229286720 5520
109 110 1229284800 1229290740 5940
109 110 1229288400 1229294520 6120
109 110 1229292000 1229297700 5700
109 110 1229295600 1229301120 5520
109 15 1229287500 1229309280 21780
109 15 1229250900 1229272680 21780
109 79 1229252400 1229256840 4440
109 79 1229259600 1229264340 4740
109 79 1229263200 1229267880 4680
109 79 1229266800 1229271420 4620
109 79 1229270400 1229275200 4800
109 79 1229274000 1229278800 4800
109 79 1229277600 1229282280 4680
109 79 1229281200 1229285880 4680
109 79 1229284800 1229289720 4920
109 79 1229288400 1229293440 5040
109 79 1229292000 1229296980 4980
109 79 1229295600 1229300580 4980
109 50 1229283000 1229289120 6120
109 50 1229290200 1229296560 6360
109 50 1229286600 1229293020 6420
109 50 1229249700 1229255760 6060
109 50 1229257800 1229263260 5460
109 50 1229254200 1229259900 5700
109 50 1229268600 1229274480 5880
109 24 1229282400 1229303760 21360
109 24 1229258700 1229279880 21180
109 24 1229246700 1229268120 21420
109 83 1229255100 1229269080 13980
109 49 1229274300 1229279700 5400
109 48 1229243700 1229253000 9300
109 27 1229247000 1229267580 20580
109 79 1229254200 1229259180 4980
109 79 1229261400 1229265780 4380
109 79 1229268600 1229272860 4260
109 79 1229275800 1229280240 4440
109 79 1229283000 1229287620 4620
109 79 1229290200 1229294820 4620
109 79 1229293800 1229298180 4380
109 85 1229249100 1229261580 12480
109 85 1229278200 1229290620 12420
109 46 1229248800 1229261700 12900
109 46 1229263200 1229276160 12960
109 46 1229278500 1229291040 12540
109 20 1229248800 1229260980 12180
109 20 1229278500 1229290620 12120
109 20 1229293200 1229305320 12120
109 29 1229249700 1229262420 12720
109 29 1229278500 1229291220 12720
109 27 1229284620 1229304600 19980
109 4 1229245200 1229255700 10500
109 4 1229254200 1229265360 11160
109 4 1229258700 1229269500 10800
109 4 1229263500 1229274480 10980
109 4 1229267400 1229278260 10860
109 4 1229271000 1229281800 10800
109 4 1229276400 1229287260 10860
109 4 1229280000 1229291040 11040
109 4 1229283600 1229294820 11220
109 4 1229288220 1229299320 11100
109 4 1229291700 1229302500 10800
109 4 1229245200 1229256300 11100
109 4 1229256300 1229267160 10860
109 4 1229270100 1229281020 10920
109 4 1229289360 1229300160 10800
109 10 1229247000 1229253000 6000
109 10 1229254200 1229259960 5760
109 10 1229261100 1229266380 5280
109 10 1229268600 1229274060 5460
109 10 1229275800 1229281320 5520
109 10 1229286600 1229292360 5760
109 10 1229290200 1229296020 5820
109 10 1229297400 1229302860 5460
109 119 1229284500 1229291460 6960
109 20 1229249760 1229261220 11460
109 117 1229265600 1229271600 6000
109 117 1229295000 1229301060 6060
109 81 1229275500 1229283000 7500
109 81 1229279400 1229286900 7500
109 81 1229259300 1229267100 7800
109 87 1229287200 1229295600 8400
109 81 1229266800 1229274300 7500
109 81 1229285700 1229293500 7800
109 81 1229254200 1229262000 7800
109 110 1229285400 1229291940 6540
109 110 1229278500 1229284800 6300
109 110 1229255400 1229261400 6000
109 110 1229260800 1229266800 6000
109 110 1229268900 1229274900 6000
109 49 1229245200 1229250000 4800
109 49 1229253300 1229257800 4500
109 49 1229294100 1229299140 5040
109 49 1229286000 1229292000 6000
109 49 1229269500 1229273940 4440
109 49 1229258700 1229263200 4500
109 49 1229277000 1229282100 5100
109 79 1229292000 1229297340 5340
109 79 1229252100 1229256900 4800
109 79 1229277900 1229282940 5040
109 79 1229283000 1229288340 5340
109 79 1229264400 1229269200 4800
109 34 1229252400 1229264640 12240
109 34 1229288400 1229301000 12600
109 5 1229256000 1229264460 8460
109 5 1229294820 1229303280 8460
109 5 1229281980 1229290500 8520
109 34 1229262300 1229274240 11940
109 34 1229271240 1229282940 11700
109 97 1229260800 1229271000 10200
109 97 1229287200 1229297400 10200
109 48 1229259840 1229268900 9060
109 48 1229281800 1229290920 9120
109 48 1229271900 1229280960 9060
109 16 1229251500 1229274600 23100
109 16 1229283900 1229307000 23100
109 32 1229253000 1229277600 24600
109 32 1229290500 1229314800 24300
109 16 1229291700 1229315400 23700
109 80 1229264700 1229277300 12600
109 80 1229256900 1229269200 12300
109 3 1229261400 1229272200 10800
109 80 1229275200 1229288100 12900
109 82 1229256300 1229270100 13800
109 80 1229247600 1229259900 12300
109 3 1229245200 1229255700 10500
109 3 1229247900 1229258700 10800
109 7 1229284500 1229301300 16800
109 3 1229295300 1229306100 10800
109 80 1229243700 1229256000 12300
109 7 1229255700 1229272200 16500
109 3 1229288400 1229299800 11400
109 7 1229267400 1229283900 16500
109 7 1229279400 1229295600 16200
109 7 1229296200 1229311500 15300
109 3 1229268000 1229278500 10500
109 28 1229263200 1229274900 11700
109 28 1229289600 1229301000 11400
109 3 1229283900 1229295000 11100
109 83 1229250900 1229264700 13800
109 80 1229286900 1229299500 12600
109 7 1229250900 1229267100 16200
109 3 1229254200 1229264400 10200
109 7 1229272500 1229288700 16200
109 3 1229274900 1229285700 10800
109 23 1229283600 1229306700 23100
109 26 1229288400 1229311620 23220
109 65 1229252400 1229269260 16860
109 70 1229258400 1229264220 5820
109 70 1229298900 1229304360 5460
109 2 1229262300 1229270820 8520
109 12 1229295300 1229311980 16680
109 46 1229252400 1229264880 12480
109 46 1229261100 1229273460 12360
109 46 1229271000 1229283180 12180
109 46 1229291100 1229303220 12120
109 33 1229254800 1229260860 6060
109 33 1229273700 1229279820 6120
109 33 1229282100 1229288400 6300
109 33 1229290500 1229296860 6360
109 77 1229257800 1229267940 10140
109 49 1229245800 1229250000 4200
109 49 1229252400 1229256900 4500
109 49 1229248800 1229253120 4320
109 49 1229262000 1229266140 4140
109 49 1229274300 1229279220 4920
109 49 1229256300 1229260560 4260
109 49 1229285700 1229290800 5100
109 49 1229290260 1229295600 5340
109 15 1229292000 1229314260 22260
109 170 1229253000 1229276400 23400
109 170 1229287800 1229311560 23760
109 20 1229254500 1229265960 11460
109 20 1229281200 1229292720 11520
109 20 1229274000 1229285520 11520
109 20 1229294100 1229305380 11280
109 20 1229297400 1229308620 11220
109 95 1229257800 1229271540 13740
109 22 1229295000 1229319180 24180
109 3 1229249700 1229259420 9720
109 85 1229298300 1229309940 11640
109 85 1229259000 1229270700 11700
109 85 1229267460 1229279100 11640
109 64 1229282400 1229289120 6720
109 81 1229256300 1229263860 7560
109 86 1229248800 1229255100 6300
109 86 1229294100 1229300460 6360
109 78 1229252460 1229265300 12840
109 78 1229294700 1229307420 12720
109 78 1229265600 1229278380 12780
109 78 1229282400 1229295360 12960
109 25 1229287800 1229311320 23520
109 26 1229288160 1229311260 23100
109 83 1229251200 1229265480 14280
109 29 1229282340 1229294400 12060
109 29 1229287800 1229300100 12300
109 31 1229289600 1229305440 15840
109 31 1229282820 1229298600 15780
109 31 1229248200 1229264520 16320
109 31 1229259900 1229275560 15660
109 31 1229269800 1229285820 16020
109 47 1229248800 1229253360 4560
109 47 1229254200 1229258760 4560
109 47 1229258100 1229262600 4500
109 47 1229265600 1229270340 4740
109 47 1229269740 1229275800 6060
109 47 1229274000 1229279880 5880
109 47 1229283000 1229289420 6420
109 47 1229290500 1229296860 6360
109 1 1229288400 1229295840 7440
109 1 1229273160 1229280720 7560
162 4 1229244600 1229248260 3660
162 4 1229283300 1229287260 3960
162 4 1229265840 1229269680 3840
180 49 1229260200 1229274000 13800
180 20 1229235300 1229245500 10200
180 47 1229253300 1229268000 14700
181 31 1229287500 1229292420 4920
181 31 1229264700 1229269380 4680
181 31 1229270700 1229275380 4680
182 41 1229277960 1229284800 6840
182 51 1229310540 1229315400 4860
183 27 1229254800 1229259600 4800
183 27 1229277600 1229282100 4500
120 31 1229250000 1229254380 4380
120 31 1229288700 1229293080 4380
120 31 1229256000 1229260320 4320
120 31 1229261400 1229265600 4200
120 31 1229281500 1229285880 4380
120 31 1229284140 1229288520 4380
120 31 1229275500 1229279820 4320
120 31 1229296500 1229300880 4380
120 4 1229247000 1229252880 5880
120 4 1229263200 1229268240 5040
120 4 1229270520 1229276220 5700
120 4 1229284500 1229289720 5220
120 4 1229250600 1229255940 5340
120 4 1229255400 1229260500 5100
120 4 1229289120 1229294700 5580
120 4 1229280300 1229285400 5100
120 7 1229276700 1229281800 5100
120 7 1229294700 1229299800 5100
120 7 1229284500 1229289600 5100
120 7 1229271300 1229276400 5100
120 7 1229248800 1229253900 5100
120 7 1229268300 1229273400 5100
120 7 1229289900 1229295300 5400
120 7 1229260800 1229265900 5100
120 105 1229268780 1229273400 4620
114 47 1229262180 1229266800 4620
114 47 1229270820 1229276940 6120
114 1 1229285400 1229291820 6420
114 33 1229292480 1229298540 6060
114 3 1229249640 1229258820 9180
114 3 1229285040 1229294220 9180
114 4 1229244000 1229255700 11700
114 4 1229272200 1229283300 11100
114 10 1229269620 1229275020 5400
114 10 1229284140 1229289540 5400
114 5 1229282760 1229290320 7560
114 5 1229245800 1229253600 7800
114 49 1229245200 1229249880 4680
114 49 1229270340 1229275140 4800
114 49 1229264400 1229268960 4560
114 49 1229287200 1229292660 5460
114 20 1229255400 1229266380 10980
70 10 1229256000 1229259900 3900
70 10 1229262300 1229266200 3900
70 10 1229285700 1229289900 4200
70 10 1229271300 1229275200 3900
70 10 1229278800 1229282700 3900
70 10 1229297400 1229301300 3900
70 46 1229252400 1229264100 11700
70 15 1229250900 1229269500 18600
70 15 1229282100 1229301300 19200
70 20 1229271600 1229281500 9900
70 20 1229290500 1229300400 9900
70 21 1229273400 1229279700 6300
70 21 1229259000 1229265600 6600
70 21 1229292600 1229299200 6600
70 24 1229264700 1229282700 18000
70 29 1229253600 1229263800 10200
70 29 1229277600 1229288100 10500
70 47 1229268840 1229273940 5100
70 1 1229278200 1229282100 3900
70 47 1229285100 1229290740 5640
70 1 1229291940 1229296080 4140
70 47 1229260500 1229265120 4620
70 3 1229293740 1229300640 6900
70 3 1229259900 1229266260 6360
70 3 1229271720 1229278020 6300
70 49 1229276160 1229281680 5520
70 4 1229261100 1229269560 8460
70 49 1229244600 1229251140 6540
70 3 1229286300 1229292780 6480
70 3 1229246340 1229252760 6420
70 3 1229253060 1229259600 6540
70 2 1229246100 1229252880 6780
70 2 1229284800 1229291760 6960
70 2 1229253900 1229261040 7140
70 50 1229249400 1229254020 4620
70 50 1229287200 1229292000 4800
70 4 1229246100 1229255040 8940
70 4 1229276700 1229285220 8520
70 4 1229269620 1229277660 8040
70 4 1229286840 1229295300 8460
70 4 1229247900 1229255880 7980
70 4 1229264160 1229271960 7800
70 4 1229291940 1229299920 7980
70 20 1229266800 1229276280 9480
70 78 1229254020 1229264820 10800
70 3 1229281800 1229288700 6900
70 3 1229250300 1229257200 6900
70 5 1229257380 1229262480 5100
70 5 1229284800 1229289660 4860
70 5 1229266560 1229271480 4920
70 4 1229251200 1229260020 8820
70 109 1229250600 1229255820 5220
70 109 1229286600 1229291640 5040
70 46 1229248800 1229260200 11400
70 49 1229253900 1229258700 4800
70 49 1229292600 1229298300 5700
70 49 1229283000 1229289000 6000
70 49 1229277300 1229283000 5700
70 49 1229266200 1229270820 4620
70 49 1229255400 1229260200 4800
70 20 1229266800 1229276760 9960
70 78 1229284200 1229295540 11340
184 15 1229276700 1229280900 4200
184 15 1229306100 1229310000 3900
184 15 1229310000 1229313900 3900
184 15 1229266800 1229271300 4500
184 15 1229292300 1229296500 4200
184 15 1229299800 1229303700 3900
184 15 1229289900 1229293800 3900
184 15 1229312400 1229316300 3900
184 15 1229272200 1229276400 4200
184 15 1229281800 1229285700 3900
184 15 1229297100 1229301300 4200
184 15 1229285400 1229289300 3900
184 22 1229282700 1229287200 4500
184 22 1229293800 1229298300 4500
184 22 1229285700 1229290200 4500
184 22 1229311800 1229316600 4800
184 22 1229276700 1229281200 4500
184 22 1229291100 1229295600 4500
184 22 1229300700 1229305200 4500
